Notes,Leading Cancer Sites,Leading Cancer Sites Code,States,States Code,Year,Year Code,Age Groups,Age Groups Code,Sex,Sex Code,Count,Population,Crude Rate
,"Urinary Bladder, invasive and in situ",29010,Indiana,18,2018,2018,75-79 years,75-79,Female,F,48,103116,46.5
,"Urinary Bladder, invasive and in situ",29010,Indiana,18,2018,2018,80-84 years,80-84,Female,F,54,71943,75.1
,"Urinary Bladder, invasive and in situ",29010,Indiana,18,2018,2018,85+ years,85+,Female,F,78,86500,90.2
,"Urinary Bladder, invasive and in situ",29010,Iowa,19,2018,2018,60-64 years ,60-64,Female,F,19,103009,18.4
,"Urinary Bladder, invasive and in situ",29010,Iowa,19,2018,2018,65-69 years,65-69,Female,F,28,88190,31.7
,"Urinary Bladder, invasive and in situ",29010,Iowa,19,2018,2018,70-74 years,70-74,Female,F,28,67225,41.7
,"Urinary Bladder, invasive and in situ",29010,Iowa,19,2018,2018,75-79 years,75-79,Female,F,31,50633,61.2
,"Urinary Bladder, invasive and in situ",29010,Iowa,19,2018,2018,80-84 years,80-84,Female,F,31,38737,80
,"Urinary Bladder, invasive and in situ",29010,Iowa,19,2018,2018,85+ years,85+,Female,F,25,52181,47.9
,"Urinary Bladder, invasive and in situ",29010,Kansas,20,2018,2018,55-59 years,55-59,Female,F,18,97985,18.4
,"Urinary Bladder, invasive and in situ",29010,Kansas,20,2018,2018,60-64 years ,60-64,Female,F,24,93077,25.8
,"Urinary Bladder, invasive and in situ",29010,Kansas,20,2018,2018,65-69 years,65-69,Female,F,21,77529,27.1
,"Urinary Bladder, invasive and in situ",29010,Kansas,20,2018,2018,70-74 years,70-74,Female,F,30,59240,50.6
,"Urinary Bladder, invasive and in situ",29010,Kansas,20,2018,2018,75-79 years,75-79,Female,F,20,42931,46.6
,"Urinary Bladder, invasive and in situ",29010,Kansas,20,2018,2018,80-84 years,80-84,Female,F,24,31869,75.3
,"Urinary Bladder, invasive and in situ",29010,Kansas,20,2018,2018,85+ years,85+,Female,F,32,42414,75.4
,"Urinary Bladder, invasive and in situ",29010,Kentucky,21,2018,2018,50-54 years,50-54,Female,F,17,147897,11.5
,"Urinary Bladder, invasive and in situ",29010,Kentucky,21,2018,2018,55-59 years,55-59,Female,F,28,158673,17.6
,"Urinary Bladder, invasive and in situ",29010,Kentucky,21,2018,2018,60-64 years ,60-64,Female,F,33,151051,21.8
,"Urinary Bladder, invasive and in situ",29010,Kentucky,21,2018,2018,65-69 years,65-69,Female,F,49,129301,37.9
,"Urinary Bladder, invasive and in situ",29010,Kentucky,21,2018,2018,70-74 years,70-74,Female,F,39,101801,38.3
,"Urinary Bladder, invasive and in situ",29010,Kentucky,21,2018,2018,75-79 years,75-79,Female,F,50,72668,68.8
,"Urinary Bladder, invasive and in situ",29010,Kentucky,21,2018,2018,80-84 years,80-84,Female,F,43,48952,87.8
,"Urinary Bladder, invasive and in situ",29010,Kentucky,21,2018,2018,85+ years,85+,Female,F,42,53733,78.2
,"Urinary Bladder, invasive and in situ",29010,Louisiana,22,2018,2018,55-59 years,55-59,Female,F,18,162521,11.1
,"Urinary Bladder, invasive and in situ",29010,Louisiana,22,2018,2018,60-64 years ,60-64,Female,F,32,154516,20.7
,"Urinary Bladder, invasive and in situ",29010,Louisiana,22,2018,2018,65-69 years,65-69,Female,F,27,129471,20.9
,"Urinary Bladder, invasive and in situ",29010,Louisiana,22,2018,2018,70-74 years,70-74,Female,F,33,100206,32.9
,"Urinary Bladder, invasive and in situ",29010,Louisiana,22,2018,2018,75-79 years,75-79,Female,F,28,71291,39.3
,"Urinary Bladder, invasive and in situ",29010,Louisiana,22,2018,2018,80-84 years,80-84,Female,F,28,49222,56.9
,"Urinary Bladder, invasive and in situ",29010,Louisiana,22,2018,2018,85+ years,85+,Female,F,42,53158,79
,"Urinary Bladder, invasive and in situ",29010,Maine,23,2018,2018,65-69 years,65-69,Female,F,17,47872,35.5
,"Urinary Bladder, invasive and in situ",29010,Maine,23,2018,2018,70-74 years,70-74,Female,F,20,37134,53.9
,"Urinary Bladder, invasive and in situ",29010,Maine,23,2018,2018,75-79 years,75-79,Female,F,22,25750,85.4
,"Urinary Bladder, invasive and in situ",29010,Maine,23,2018,2018,85+ years,85+,Female,F,17,21739,78.2
,"Urinary Bladder, invasive and in situ",29010,Maryland,24,2018,2018,55-59 years,55-59,Female,F,26,226072,11.5
,"Urinary Bladder, invasive and in situ",29010,Maryland,24,2018,2018,60-64 years ,60-64,Female,F,28,201054,13.9
,"Urinary Bladder, invasive and in situ",29010,Maryland,24,2018,2018,65-69 years,65-69,Female,F,38,166371,22.8
,"Urinary Bladder, invasive and in situ",29010,Maryland,24,2018,2018,70-74 years,70-74,Female,F,49,131206,37.3
,"Urinary Bladder, invasive and in situ",29010,Maryland,24,2018,2018,75-79 years,75-79,Female,F,46,92037,50
,"Urinary Bladder, invasive and in situ",29010,Maryland,24,2018,2018,80-84 years,80-84,Female,F,31,61699,50.2
,"Urinary Bladder, invasive and in situ",29010,Maryland,24,2018,2018,85+ years,85+,Female,F,53,77534,68.4
,"Urinary Bladder, invasive and in situ",29010,Massachusetts,25,2018,2018,50-54 years,50-54,Female,F,27,246079,11
,"Urinary Bladder, invasive and in situ",29010,Massachusetts,25,2018,2018,55-59 years,55-59,Female,F,29,253596,11.4
,"Urinary Bladder, invasive and in situ",29010,Massachusetts,25,2018,2018,60-64 years ,60-64,Female,F,52,233471,22.3
,"Urinary Bladder, invasive and in situ",29010,Massachusetts,25,2018,2018,65-69 years,65-69,Female,F,71,195380,36.3
,"Urinary Bladder, invasive and in situ",29010,Massachusetts,25,2018,2018,70-74 years,70-74,Female,F,76,155284,48.9
,"Urinary Bladder, invasive and in situ",29010,Massachusetts,25,2018,2018,75-79 years,75-79,Female,F,73,108987,67
,"Urinary Bladder, invasive and in situ",29010,Massachusetts,25,2018,2018,80-84 years,80-84,Female,F,65,78252,83.1
,"Urinary Bladder, invasive and in situ",29010,Massachusetts,25,2018,2018,85+ years,85+,Female,F,70,105609,66.3
,"Urinary Bladder, invasive and in situ",29010,Michigan,26,2018,2018,45-49 years,45-49,Female,F,16,318936,5
,"Urinary Bladder, invasive and in situ",29010,Michigan,26,2018,2018,50-54 years,50-54,Female,F,23,334345,6.9
,"Urinary Bladder, invasive and in situ",29010,Michigan,26,2018,2018,55-59 years,55-59,Female,F,46,365913,12.6
,"Urinary Bladder, invasive and in situ",29010,Michigan,26,2018,2018,60-64 years ,60-64,Female,F,83,355506,23.3
,"Urinary Bladder, invasive and in situ",29010,Michigan,26,2018,2018,65-69 years,65-69,Female,F,74,299902,24.7
,"Urinary Bladder, invasive and in situ",29010,Michigan,26,2018,2018,70-74 years,70-74,Female,F,115,230266,49.9
,"Urinary Bladder, invasive and in situ",29010,Michigan,26,2018,2018,75-79 years,75-79,Female,F,87,165331,52.6
,"Urinary Bladder, invasive and in situ",29010,Michigan,26,2018,2018,80-84 years,80-84,Female,F,95,112995,84.1
,"Urinary Bladder, invasive and in situ",29010,Michigan,26,2018,2018,85+ years,85+,Female,F,101,137918,73.2
,"Urinary Bladder, invasive and in situ",29010,Minnesota,27,2018,2018,55-59 years,55-59,Female,F,23,198866,11.6
,"Urinary Bladder, invasive and in situ",29010,Minnesota,27,2018,2018,60-64 years ,60-64,Female,F,35,182264,19.2
,"Urinary Bladder, invasive and in situ",29010,Minnesota,27,2018,2018,65-69 years,65-69,Female,F,44,151204,29.1
,"Urinary Bladder, invasive and in situ",29010,Minnesota,27,2018,2018,70-74 years,70-74,Female,F,52,113281,45.9
,"Urinary Bladder, invasive and in situ",29010,Minnesota,27,2018,2018,75-79 years,75-79,Female,F,54,82833,65.2
,"Urinary Bladder, invasive and in situ",29010,Minnesota,27,2018,2018,80-84 years,80-84,Female,F,44,59232,74.3
,"Urinary Bladder, invasive and in situ",29010,Minnesota,27,2018,2018,85+ years,85+,Female,F,60,78603,76.3
,"Urinary Bladder, invasive and in situ",29010,Mississippi,28,2018,2018,60-64 years ,60-64,Female,F,21,98777,21.3
,"Urinary Bladder, invasive and in situ",29010,Mississippi,28,2018,2018,65-69 years,65-69,Female,F,24,84305,28.5
,"Urinary Bladder, invasive and in situ",29010,Mississippi,28,2018,2018,70-74 years,70-74,Female,F,25,66236,37.7
,"Urinary Bladder, invasive and in situ",29010,Mississippi,28,2018,2018,75-79 years,75-79,Female,F,25,48218,51.8
,"Urinary Bladder, invasive and in situ",29010,Mississippi,28,2018,2018,80-84 years,80-84,Female,F,25,33255,75.2
,"Urinary Bladder, invasive and in situ",29010,Missouri,29,2018,2018,55-59 years,55-59,Female,F,18,220345,8.2
,"Urinary Bladder, invasive and in situ",29010,Missouri,29,2018,2018,60-64 years ,60-64,Female,F,40,207860,19.2
,"Urinary Bladder, invasive and in situ",29010,Missouri,29,2018,2018,65-69 years,65-69,Female,F,59,176260,33.5
,"Urinary Bladder, invasive and in situ",29010,Missouri,29,2018,2018,70-74 years,70-74,Female,F,51,139347,36.6
,"Urinary Bladder, invasive and in situ",29010,Missouri,29,2018,2018,75-79 years,75-79,Female,F,48,102563,46.8
,"Urinary Bladder, invasive and in situ",29010,Missouri,29,2018,2018,80-84 years,80-84,Female,F,39,71484,54.6
,"Urinary Bladder, invasive and in situ",29010,Missouri,29,2018,2018,85+ years,85+,Female,F,60,86604,69.3
,"Urinary Bladder, invasive and in situ",29010,Montana,30,2018,2018,75-79 years,75-79,Female,F,16,17552,91.2
,"Urinary Bladder, invasive and in situ",29010,Nebraska,31,2018,2018,70-74 years,70-74,Female,F,18,38172,47.2
,"Urinary Bladder, invasive and in situ",29010,Nebraska,31,2018,2018,75-79 years,75-79,Female,F,17,27812,61.1
,"Urinary Bladder, invasive and in situ",29010,Nebraska,31,2018,2018,85+ years,85+,Female,F,16,27819,57.5
,"Urinary Bladder, invasive and in situ",29010,New Hampshire,33,2018,2018,65-69 years,65-69,Female,F,16,42471,37.7
,"Urinary Bladder, invasive and in situ",29010,New Hampshire,33,2018,2018,70-74 years,70-74,Female,F,30,33265,90.2
,"Urinary Bladder, invasive and in situ",29010,New Hampshire,33,2018,2018,80-84 years,80-84,Female,F,17,15003,113.3
,"Urinary Bladder, invasive and in situ",29010,New Hampshire,33,2018,2018,85+ years,85+,Female,F,20,19543,102.3
,"Urinary Bladder, invasive and in situ",29010,New Jersey,34,2018,2018,50-54 years,50-54,Female,F,17,325195,5.2
,"Urinary Bladder, invasive and in situ",29010,New Jersey,34,2018,2018,55-59 years,55-59,Female,F,51,331265,15.4
,"Urinary Bladder, invasive and in situ",29010,New Jersey,34,2018,2018,60-64 years ,60-64,Female,F,62,298300,20.8
,"Urinary Bladder, invasive and in situ",29010,New Jersey,34,2018,2018,65-69 years,65-69,Female,F,87,241477,36
,"Urinary Bladder, invasive and in situ",29010,New Jersey,34,2018,2018,70-74 years,70-74,Female,F,116,196837,58.9
,"Urinary Bladder, invasive and in situ",29010,New Jersey,34,2018,2018,75-79 years,75-79,Female,F,100,144512,69.2
,"Urinary Bladder, invasive and in situ",29010,New Jersey,34,2018,2018,80-84 years,80-84,Female,F,82,103024,79.6
,"Urinary Bladder, invasive and in situ",29010,New Jersey,34,2018,2018,85+ years,85+,Female,F,129,134231,96.1
,"Urinary Bladder, invasive and in situ",29010,New Mexico,35,2018,2018,80-84 years,80-84,Female,F,16,23654,67.6
,"Urinary Bladder, invasive and in situ",29010,New York,36,2018,2018,45-49 years,45-49,Female,F,30,634792,4.7
,"Urinary Bladder, invasive and in situ",29010,New York,36,2018,2018,50-54 years,50-54,Female,F,48,676985,7.1
,"Urinary Bladder, invasive and in situ",29010,New York,36,2018,2018,55-59 years,55-59,Female,F,83,704047,11.8
,"Urinary Bladder, invasive and in situ",29010,New York,36,2018,2018,60-64 years ,60-64,Female,F,142,646803,22
,"Urinary Bladder, invasive and in situ",29010,New York,36,2018,2018,65-69 years,65-69,Female,F,177,545110,32.5
,"Urinary Bladder, invasive and in situ",29010,New York,36,2018,2018,70-74 years,70-74,Female,F,224,436405,51.3
,"Urinary Bladder, invasive and in situ",29010,New York,36,2018,2018,75-79 years,75-79,Female,F,210,320704,65.5
,"Urinary Bladder, invasive and in situ",29010,New York,36,2018,2018,80-84 years,80-84,Female,F,185,232201,79.7
,"Urinary Bladder, invasive and in situ",29010,New York,36,2018,2018,85+ years,85+,Female,F,253,302514,83.6
,"Urinary Bladder, invasive and in situ",29010,North Carolina,37,2018,2018,55-59 years,55-59,Female,F,42,363006,11.6
,"Urinary Bladder, invasive and in situ",29010,North Carolina,37,2018,2018,60-64 years ,60-64,Female,F,60,343367,17.5
,"Urinary Bladder, invasive and in situ",29010,North Carolina,37,2018,2018,65-69 years,65-69,Female,F,84,302563,27.8
,"Urinary Bladder, invasive and in situ",29010,North Carolina,37,2018,2018,70-74 years,70-74,Female,F,82,243858,33.6
,"Urinary Bladder, invasive and in situ",29010,North Carolina,37,2018,2018,75-79 years,75-79,Female,F,85,167112,50.9
,"Urinary Bladder, invasive and in situ",29010,North Carolina,37,2018,2018,80-84 years,80-84,Female,F,86,113545,75.7
,"Urinary Bladder, invasive and in situ",29010,North Carolina,37,2018,2018,85+ years,85+,Female,F,73,122796,59.4
,"Urinary Bladder, invasive and in situ",29010,Ohio,39,2018,2018,45-49 years,45-49,Female,F,16,370337,4.3
,"Urinary Bladder, invasive and in situ",29010,Ohio,39,2018,2018,50-54 years,50-54,Female,F,25,381445,6.6
,"Urinary Bladder, invasive and in situ",29010,Ohio,39,2018,2018,55-59 years,55-59,Female,F,64,421876,15.2
,"Urinary Bladder, invasive and in situ",29010,Ohio,39,2018,2018,60-64 years ,60-64,Female,F,103,409781,25.1
,"Urinary Bladder, invasive and in situ",29010,Ohio,39,2018,2018,65-69 years,65-69,Female,F,104,344812,30.2
,"Urinary Bladder, invasive and in situ",29010,Ohio,39,2018,2018,70-74 years,70-74,Female,F,99,266484,37.2
,"Urinary Bladder, invasive and in situ",29010,Ohio,39,2018,2018,75-79 years,75-79,Female,F,124,196200,63.2
,"Urinary Bladder, invasive and in situ",29010,Ohio,39,2018,2018,80-84 years,80-84,Female,F,97,140035,69.3
,"Urinary Bladder, invasive and in situ",29010,Ohio,39,2018,2018,85+ years,85+,Female,F,139,167586,82.9
,"Urinary Bladder, invasive and in situ",29010,Oklahoma,40,2018,2018,65-69 years,65-69,Female,F,25,105471,23.7
,"Urinary Bladder, invasive and in situ",29010,Oklahoma,40,2018,2018,70-74 years,70-74,Female,F,28,85477,32.8
,"Urinary Bladder, invasive and in situ",29010,Oklahoma,40,2018,2018,75-79 years,75-79,Female,F,28,62338,44.9
,"Urinary Bladder, invasive and in situ",29010,Oklahoma,40,2018,2018,80-84 years,80-84,Female,F,21,42880,49
,"Urinary Bladder, invasive and in situ",29010,Oklahoma,40,2018,2018,85+ years,85+,Female,F,31,46673,66.4
,"Urinary Bladder, invasive and in situ",29010,Oregon,41,2018,2018,60-64 years ,60-64,Female,F,34,143694,23.7
,"Urinary Bladder, invasive and in situ",29010,Oregon,41,2018,2018,65-69 years,65-69,Female,F,34,132617,25.6
,"Urinary Bladder, invasive and in situ",29010,Oregon,41,2018,2018,70-74 years,70-74,Female,F,41,102056,40.2
,"Urinary Bladder, invasive and in situ",29010,Oregon,41,2018,2018,75-79 years,75-79,Female,F,38,68018,55.9
,"Urinary Bladder, invasive and in situ",29010,Oregon,41,2018,2018,80-84 years,80-84,Female,F,31,43535,71.2
,"Urinary Bladder, invasive and in situ",29010,Oregon,41,2018,2018,85+ years,85+,Female,F,36,52774,68.2
,"Urinary Bladder, invasive and in situ",29010,Pennsylvania,42,2018,2018,45-49 years,45-49,Female,F,24,402271,6
,"Urinary Bladder, invasive and in situ",29010,Pennsylvania,42,2018,2018,50-54 years,50-54,Female,F,33,434376,7.6
,"Urinary Bladder, invasive and in situ",29010,Pennsylvania,42,2018,2018,55-59 years,55-59,Female,F,71,473108,15
,"Urinary Bladder, invasive and in situ",29010,Pennsylvania,42,2018,2018,60-64 years ,60-64,Female,F,105,459508,22.9
,"Urinary Bladder, invasive and in situ",29010,Pennsylvania,42,2018,2018,65-69 years,65-69,Female,F,122,387838,31.5
,"Urinary Bladder, invasive and in situ",29010,Pennsylvania,42,2018,2018,70-74 years,70-74,Female,F,134,307970,43.5
,"Urinary Bladder, invasive and in situ",29010,Pennsylvania,42,2018,2018,75-79 years,75-79,Female,F,163,227858,71.5
,"Urinary Bladder, invasive and in situ",29010,Pennsylvania,42,2018,2018,80-84 years,80-84,Female,F,145,167391,86.6
,"Urinary Bladder, invasive and in situ",29010,Pennsylvania,42,2018,2018,85+ years,85+,Female,F,154,221421,69.6
,"Urinary Bladder, invasive and in situ",29010,Rhode Island,44,2018,2018,70-74 years,70-74,Female,F,17,24179,70.3
,"Urinary Bladder, invasive and in situ",29010,Rhode Island,44,2018,2018,85+ years,85+,Female,F,16,18785,85.2
,"Urinary Bladder, invasive and in situ",29010,South Carolina,45,2018,2018,55-59 years,55-59,Female,F,22,181309,12.1
,"Urinary Bladder, invasive and in situ",29010,South Carolina,45,2018,2018,60-64 years ,60-64,Female,F,22,179037,12.3
,"Urinary Bladder, invasive and in situ",29010,South Carolina,45,2018,2018,65-69 years,65-69,Female,F,29,163817,17.7
,"Urinary Bladder, invasive and in situ",29010,South Carolina,45,2018,2018,70-74 years,70-74,Female,F,53,132628,40
,"Urinary Bladder, invasive and in situ",29010,South Carolina,45,2018,2018,75-79 years,75-79,Female,F,41,89242,45.9
,"Urinary Bladder, invasive and in situ",29010,South Carolina,45,2018,2018,80-84 years,80-84,Female,F,36,56453,63.8
,"Urinary Bladder, invasive and in situ",29010,South Carolina,45,2018,2018,85+ years,85+,Female,F,50,57641,86.7
,"Urinary Bladder, invasive and in situ",29010,Tennessee,47,2018,2018,50-54 years,50-54,Female,F,19,225104,8.4
,"Urinary Bladder, invasive and in situ",29010,Tennessee,47,2018,2018,55-59 years,55-59,Female,F,39,237259,16.4
,"Urinary Bladder, invasive and in situ",29010,Tennessee,47,2018,2018,60-64 years ,60-64,Female,F,49,226418,21.6
,"Urinary Bladder, invasive and in situ",29010,Tennessee,47,2018,2018,65-69 years,65-69,Female,F,51,195797,26
,"Urinary Bladder, invasive and in situ",29010,Tennessee,47,2018,2018,70-74 years,70-74,Female,F,71,157672,45
,"Urinary Bladder, invasive and in situ",29010,Tennessee,47,2018,2018,75-79 years,75-79,Female,F,55,110776,49.6
,"Urinary Bladder, invasive and in situ",29010,Tennessee,47,2018,2018,80-84 years,80-84,Female,F,50,74293,67.3
,"Urinary Bladder, invasive and in situ",29010,Tennessee,47,2018,2018,85+ years,85+,Female,F,55,79327,69.3
,"Urinary Bladder, invasive and in situ",29010,Texas,48,2018,2018,45-49 years,45-49,Female,F,19,927092,2
,"Urinary Bladder, invasive and in situ",29010,Texas,48,2018,2018,50-54 years,50-54,Female,F,37,857165,4.3
,"Urinary Bladder, invasive and in situ",29010,Texas,48,2018,2018,55-59 years,55-59,Female,F,50,871539,5.7
,"Urinary Bladder, invasive and in situ",29010,Texas,48,2018,2018,60-64 years ,60-64,Female,F,111,787728,14.1
,"Urinary Bladder, invasive and in situ",29010,Texas,48,2018,2018,65-69 years,65-69,Female,F,157,648838,24.2
,"Urinary Bladder, invasive and in situ",29010,Texas,48,2018,2018,70-74 years,70-74,Female,F,151,502237,30.1
,"Urinary Bladder, invasive and in situ",29010,Texas,48,2018,2018,75-79 years,75-79,Female,F,115,345625,33.3
,"Urinary Bladder, invasive and in situ",29010,Texas,48,2018,2018,80-84 years,80-84,Female,F,117,236256,49.5
,"Urinary Bladder, invasive and in situ",29010,Texas,48,2018,2018,85+ years,85+,Female,F,154,254632,60.5
,"Urinary Bladder, invasive and in situ",29010,Utah,49,2018,2018,70-74 years,70-74,Female,F,17,47204,36
,"Urinary Bladder, invasive and in situ",29010,Utah,49,2018,2018,75-79 years,75-79,Female,F,20,33153,60.3
,"Urinary Bladder, invasive and in situ",29010,Virginia,51,2018,2018,50-54 years,50-54,Female,F,16,290054,5.5
,"Urinary Bladder, invasive and in situ",29010,Virginia,51,2018,2018,55-59 years,55-59,Female,F,27,299679,9
,"Urinary Bladder, invasive and in situ",29010,Virginia,51,2018,2018,60-64 years ,60-64,Female,F,52,273902,19
,"Urinary Bladder, invasive and in situ",29010,Virginia,51,2018,2018,65-69 years,65-69,Female,F,51,230413,22.1
,"Urinary Bladder, invasive and in situ",29010,Virginia,51,2018,2018,70-74 years,70-74,Female,F,71,186534,38.1
,"Urinary Bladder, invasive and in situ",29010,Virginia,51,2018,2018,75-79 years,75-79,Female,F,55,130272,42.2
,"Urinary Bladder, invasive and in situ",29010,Virginia,51,2018,2018,80-84 years,80-84,Female,F,58,86776,66.8
,"Urinary Bladder, invasive and in situ",29010,Virginia,51,2018,2018,85+ years,85+,Female,F,55,98385,55.9
,"Urinary Bladder, invasive and in situ",29010,Washington,53,2018,2018,50-54 years,50-54,Female,F,19,229065,8.3
,"Urinary Bladder, invasive and in situ",29010,Washington,53,2018,2018,55-59 years,55-59,Female,F,24,248951,9.6
,"Urinary Bladder, invasive and in situ",29010,Washington,53,2018,2018,60-64 years ,60-64,Female,F,48,242035,19.8
,"Urinary Bladder, invasive and in situ",29010,Washington,53,2018,2018,65-69 years,65-69,Female,F,50,209677,23.8
,"Urinary Bladder, invasive and in situ",29010,Washington,53,2018,2018,70-74 years,70-74,Female,F,68,161986,42
,"Urinary Bladder, invasive and in situ",29010,Washington,53,2018,2018,75-79 years,75-79,Female,F,61,105663,57.7
,"Urinary Bladder, invasive and in situ",29010,Washington,53,2018,2018,80-84 years,80-84,Female,F,38,69464,54.7
,"Urinary Bladder, invasive and in situ",29010,Washington,53,2018,2018,85+ years,85+,Female,F,72,84363,85.3
